Edge,Weight
"(80, 92)",0.0025239777866590883
"(80, 93)",3.019706553046999e-08
"(80, 94)",1.782450903647259e-05
"(80, 131)",6.737382197030683e-07
"(80, 132)",2.3873647240471387e-07
"(81, 8)",0.001043263236169878
"(81, 9)",8.630077568341221e-06
"(81, 10)",0.03402672653086483
"(81, 11)",1.2125682115993186e-06
"(81, 12)",8.827748156647886e-07
"(81, 13)",0.10661828353069723
"(81, 14)",7.452439923326893e-05
"(81, 15)",1.1614045355372582e-05
"(81, 16)",9.389880623302816e-06
"(81, 19)",9.842619007294217e-07
"(81, 20)",6.140030124982448e-08
"(81, 22)",2.373171629983517e-06
"(81, 23)",0.0009431288742052856
"(81, 24)",0.0844941373867914
"(81, 25)",3.763106086807966e-05
"(81, 26)",9.920407230765703e-06
"(81, 27)",0.03595256978762336
"(81, 28)",2.8770122736148096e-05
"(81, 29)",2.1687877945803154e-07
"(81, 30)",7.305700807869186e-07
"(81, 31)",2.766882533080661e-06
"(81, 47)",1.8014411641154946e-08
"(81, 76)",4.272100921021149e-08
"(81, 77)",3.1057817078306016e-06
"(81, 78)",5.349973817392831e-08
"(81, 79)",2.9062127671863892e-06
"(81, 80)",2.3490237014129887e-05
"(81, 82)",0.3308633486554027
"(81, 83)",0.11871288326568902
"(81, 84)",0.0008705267363257008
"(81, 85)",3.000519347445913e-08
"(81, 86)",3.666194820972635e-07
"(81, 131)",2.4078887614116733e-07
"(81, 132)",3.352874803965733e-06
"(82, 8)",4.746107683217815e-06
"(82, 9)",2.8459082141552016e-07
"(82, 10)",0.007911755276145413
"(82, 13)",4.9221262415812816e-05
"(82, 14)",4.462595660350837e-08
"(82, 15)",1.724302808803202e-07
"(82, 16)",8.167576186934867e-08
"(82, 23)",2.8098800971321223e-07
"(82, 24)",9.549410321142204e-05
"(82, 25)",5.0137689817134615e-08
"(82, 27)",0.00018002647715547937
"(82, 28)",4.821468255471473e-06
"(82, 31)",1.3925420650906516e-06
"(82, 76)",6.619434743981855e-07
"(82, 77)",9.545031763025235e-07
"(82, 78)",7.961884471306818e-09
"(82, 79)",3.894501699960528e-05
"(82, 80)",1.7845686186319655e-05
"(82, 81)",0.3308633486554027
"(82, 83)",0.07743693234748207
"(82, 84)",0.0001924031243288482
"(82, 85)",9.896699651790185e-07
"(82, 86)",5.66065853888631e-06
"(83, 8)",1.390025260832317e-05
"(83, 10)",9.205328960888437e-06
"(83, 13)",4.6404923596128354e-05
"(83, 14)",5.891549974279542e-07
"(83, 22)",1.47126189250789e-07
"(83, 23)",1.011223160787722e-05
"(83, 24)",0.00855238819582155
"(83, 25)",0.0001789767683840182
"(83, 26)",3.295526627766776e-06
"(83, 27)",0.04732626393553801
"(83, 28)",0.05135990388516802
"(83, 29)",1.4887786533108737e-05
"(83, 30)",3.819959951343321e-06
"(83, 31)",0.0008108432414246636
"(83, 32)",7.625699164464095e-06
"(83, 80)",4.355929552869626e-07
"(83, 81)",0.11871288326568902
"(83, 82)",0.07743693234748207
"(83, 84)",0.0015783966507660807
"(83, 85)",1.5048867943008305e-05
"(83, 86)",1.0509372989943484e-06
"(84, 3)",3.22011604509953e-07
"(84, 5)",0.002782746387820225
"(84, 6)",2.244188861187929e-07
"(84, 7)",1.7100698303749765e-07
"(84, 8)",0.04163309270981699
"(84, 9)",2.9705085910336493e-06
"(84, 10)",2.4086915142795817e-06
"(84, 13)",7.554730169658796e-06
"(84, 23)",1.721414400321919e-06
"(84, 24)",5.487319458410411e-06
"(84, 25)",3.772967382786874e-07
"(84, 26)",3.9630368351026843e-05
"(84, 27)",0.10050613183528184
"(84, 28)",3.6000346014475327e-06
"(84, 29)",1.6259300930983045e-05
"(84, 30)",0.009663447563070804
"(84, 31)",0.043963439700310115
"(84, 32)",1.7696373612352546e-06
"(84, 33)",2.4888028842119345e-09
"(84, 34)",5.042967757560746e-05
"(84, 35)",7.855866835887208e-08
"(84, 43)",8.774582572357304e-07
"(84, 45)",5.9849153367395046e-05
"(84, 46)",3.563118896376949e-08
"(84, 47)",2.4126291868498127e-06
"(84, 79)",1.1688157369960095e-07
"(84, 80)",0.008566004064632579
"(84, 81)",0.0008705267363257008
"(84, 82)",0.0001924031243288482
"(84, 83)",0.0015783966507660807
"(84, 85)",0.0019177773481351323
"(84, 86)",0.012604171538259833
"(84, 87)",1.0677254422262195e-05
"(84, 88)",7.289677269000094e-06
"(84, 89)",0.00031391498312586917
"(84, 92)",2.661733854125714e-07
"(84, 130)",2.3051553878872255e-06
"(84, 131)",1.6923344448969148e-05
"(84, 132)",1.0133651199595307e-06
"(84, 158)",2.8146166172859924e-07
"(85, 5)",6.093237243831595e-07
"(85, 8)",4.265923234658686e-08
"(85, 27)",3.112294702134477e-06
"(85, 28)",5.408798366599956e-07
"(85, 29)",6.855125835058024e-08
"(85, 30)",4.509798713456803e-06
"(85, 31)",0.05165031763142906
"(85, 32)",1.1282563268650848e-05
"(85, 34)",0.0003056351528994128
"(85, 35)",0.0002315223917594267
"(85, 43)",7.818275422666555e-07
"(85, 45)",1.0851553052962767e-08
"(85, 80)",1.1191839352875377e-06
"(85, 81)",3.000519347445913e-08
"(85, 82)",9.896699651790185e-07
"(85, 83)",1.5048867943008305e-05
"(85, 84)",0.0019177773481351323
"(85, 86)",0.019341059250291438
"(85, 87)",0.2943271060101688
"(85, 88)",0.0020747178675628673
"(85, 89)",5.413504849798301e-05
"(86, 3)",8.576678922622705e-09
"(86, 5)",2.0156496505023823e-05
"(86, 8)",4.640559512267828e-06
"(86, 9)",6.082689462780778e-08
"(86, 27)",1.5803594655494635e-06
"(86, 30)",7.972747712869932e-07
"(86, 31)",8.4500301412902e-05
"(86, 34)",3.5495899609827576e-06
"(86, 43)",3.580256571353857e-06
"(86, 44)",1.2378189438777555e-07
"(86, 45)",6.476162721810396e-05
"(86, 47)",6.269714428626116e-06
"(86, 79)",9.399322401293375e-07
"(86, 80)",0.010856298033613711
"(86, 81)",3.666194820972635e-07
"(86, 82)",5.66065853888631e-06
"(86, 83)",1.0509372989943484e-06
"(86, 84)",0.012604171538259833
"(86, 85)",0.019341059250291438
"(86, 87)",0.01563568748999387
"(86, 88)",0.0007056543743965449
"(86, 89)",0.04323745213914663
"(86, 90)",1.220361507314749e-07
"(86, 91)",4.93864458874782e-07
"(86, 92)",2.9854154945496703e-05
"(87, 5)",8.187489375924298e-08
"(87, 31)",4.450120045248695e-05
"(87, 34)",6.048404312423372e-05
"(87, 35)",1.1369841892303612e-05
"(87, 43)",1.1072033062191622e-05
"(87, 45)",2.3974831534187304e-08
"(87, 80)",1.8037648326085786e-07
"(87, 84)",1.0677254422262195e-05
"(87, 85)",0.2943271060101688
"(87, 86)",0.01563568748999387
"(87, 88)",0.1588244816288352
"(87, 89)",0.0006219129778037313
"(87, 90)",1.6581111560753926e-06
"(88, 2)",1.2538135345150738e-07
"(88, 3)",1.562075040169475e-05
"(88, 5)",1.7466669582972827e-05
"(88, 30)",7.680974195523049e-07
"(88, 31)",2.3910005055114425e-05
"(88, 33)",1.409655179962499e-07
"(88, 34)",0.012427547996630893
"(88, 35)",2.3782510454566362e-05
"(88, 38)",1.5929424161935657e-05
"(88, 40)",3.502751533801529e-06
"(88, 42)",9.057381508981166e-07
"(88, 43)",0.05152691351715475
"(88, 44)",7.959532348422727e-06
"(88, 45)",4.620920576883236e-06
"(88, 80)",1.1285476332786355e-07
"(88, 84)",7.289677269000094e-06
"(88, 85)",0.0020747178675628673
"(88, 86)",0.0007056543743965449
"(88, 87)",0.1588244816288352
"(88, 89)",0.023005872785579414
"(88, 90)",0.001021315730176866
"(88, 91)",1.4856445368138792e-06
"(88, 92)",8.104665393968969e-08
"(89, 2)",1.8905883761632935e-07
"(89, 3)",1.9385446480555403e-05
"(89, 4)",2.2344983597122336e-06
"(89, 5)",0.0038534819753840567
"(89, 6)",9.950539084258026e-08
"(89, 8)",2.6287164223504078e-06
"(89, 30)",2.1901301423099538e-06
"(89, 31)",2.7225769280901194e-06
"(89, 34)",5.627718242067204e-05
"(89, 40)",6.062491511471535e-08
"(89, 42)",2.4533775011548187e-07
"(89, 43)",0.01617888698587194
"(89, 44)",0.0033327342924894766
"(89, 45)",0.07184691638685763
"(89, 46)",4.378856894504679e-06
"(89, 47)",1.1617645783417175e-05
"(89, 80)",0.0011919478380150394
"(89, 84)",0.00031391498312586917
"(89, 85)",5.413504849798301e-05
"(89, 86)",0.04323745213914663
"(89, 87)",0.0006219129778037313
"(89, 88)",0.023005872785579414
"(89, 90)",0.00063966397789045
"(89, 91)",0.001881992337293923
"(89, 92)",0.003923443742678501
"(89, 93)",2.86887724087137e-06
"(89, 94)",1.7560193047216898e-07
"(89, 109)",1.2004937488541145e-08
"(89, 115)",3.279954974289012e-09
"(89, 118)",4.2782228841057684e-07
"(89, 130)",7.380096279874238e-08
"(90, 0)",4.241183678033167e-07
"(90, 2)",3.625320737683069e-05
"(90, 3)",1.0506110172414652e-06
"(90, 4)",1.2728852704313454e-07
"(90, 5)",1.0996861158574234e-07
"(90, 34)",2.429662365521779e-07
"(90, 40)",3.499445787724653e-07
"(90, 41)",2.467138423014603e-06
"(90, 42)",0.03340930528473109
"(90, 43)",0.009625212216051296
"(90, 44)",0.0029014951759018005
"(90, 45)",3.5071453611834614e-06
"(90, 86)",1.220361507314749e-07
"(90, 87)",1.6581111560753926e-06
"(90, 88)",0.001021315730176866
"(90, 89)",0.00063966397789045
"(90, 91)",0.0070791734103113416
"(90, 92)",1.4854470052227952e-06
"(90, 93)",9.62816484602058e-07
"(90, 109)",1.4404355519914702e-07
"(90, 115)",1.3822565093675487e-08
"(90, 118)",0.0009858438191463392
"(90, 119)",1.184341812605549e-06
"(90, 122)",0.000679664547151333
"(90, 124)",7.319795043514432e-07
"(91, 2)",4.432569887313775e-07
"(91, 3)",4.2994282065261136e-09
"(91, 4)",1.6657531375585678e-06
"(91, 5)",5.510384082185738e-07
"(91, 42)",1.2007965117390996e-05
"(91, 43)",3.850043872716924e-05
"(91, 44)",0.04621264166664332
"(91, 45)",0.0010424790840625065
"(91, 46)",5.049708120736796e-06
"(91, 47)",1.008970253266739e-06
"(91, 80)",4.146752746206476e-07
"(91, 86)",4.93864458874782e-07
"(91, 88)",1.4856445368138792e-06
"(91, 89)",0.001881992337293923
"(91, 90)",0.0070791734103113416
"(91, 92)",0.0323832544288598
"(91, 93)",0.02049842443782836
"(91, 94)",1.816232163264431e-05
"(91, 104)",6.916853537865377e-09
"(91, 107)",2.934041033804716e-07
"(91, 108)",7.841880296410863e-07
"(91, 109)",0.0067900451633613555
"(91, 110)",0.00041707975231474847
"(91, 111)",1.0151250129410983e-05
"(91, 112)",2.777242655938039e-07
"(91, 113)",1.2029557866526375e-05
"(91, 114)",5.3779616346893985e-08
"(91, 115)",4.528396203113516e-05
"(91, 118)",0.024306691477831918
"(91, 119)",4.558022825889264e-06
"(91, 121)",3.941703784471228e-08
"(91, 122)",6.71658551446086e-05
"(92, 4)",6.146637835513502e-07
"(92, 5)",9.969523332529207e-06
"(92, 6)",4.0157228990977957e-07
"(92, 7)",2.2313173741395074e-06
"(92, 8)",2.2042361885965533e-07
"(92, 9)",6.484447389851766e-06
"(92, 43)",8.185846483854675e-07
"(92, 44)",0.0005828922760701971
"(92, 45)",0.06878827819600701
"(92, 46)",0.0010338275696267375
"(92, 47)",0.0312355304392986
"(92, 48)",2.5003211968939838e-08
"(92, 49)",6.805377238379151e-06
"(92, 78)",1.864775282633957e-07
"(92, 79)",2.1470885116059436e-07
"(92, 80)",0.0025239777866590883
"(92, 84)",2.661733854125714e-07
"(92, 86)",2.9854154945496703e-05
"(92, 88)",8.104665393968969e-08
"(92, 89)",0.003923443742678501
"(92, 90)",1.4854470052227952e-06
"(92, 91)",0.0323832544288598
"(92, 93)",0.005409851700533181
"(92, 94)",0.04830588278826326
"(92, 95)",9.036976570087063e-07
"(92, 104)",7.94969592011032e-07
"(92, 107)",5.92003402109853e-06
"(92, 108)",1.9842555732907384e-06
"(92, 109)",0.00019734086607058998
"(92, 110)",0.0001457794542375268
"(92, 111)",1.350697835533765e-07
"(92, 112)",3.901798896038002e-08
"(92, 113)",2.2322222153756095e-08
"(92, 115)",4.186560976791043e-06
"(92, 118)",2.790698183652296e-06
"(93, 2)",1.8191137785173733e-07
"(93, 4)",8.639391784527106e-05
"(93, 5)",2.7051080458306843e-07
"(93, 6)",7.388060019053455e-07
"(93, 7)",2.3624041276093521e-07
"(93, 42)",6.136220868777731e-08
"(93, 43)",1.5938516391145184e-07
"(93, 44)",0.010389515049755573
"(93, 45)",0.0008408483064704342
"(93, 46)",0.002965597326401621
"(93, 47)",3.988618504990882e-06
"(93, 80)",3.019706553046999e-08
"(93, 89)",2.86887724087137e-06
"(93, 90)",9.62816484602058e-07
"(93, 91)",0.02049842443782836
"(93, 92)",0.005409851700533181
"(93, 94)",0.00025378792564879405
"(93, 95)",9.952225683491633e-06
"(93, 103)",3.862842452281716e-07
"(93, 104)",0.000630438170712182
"(93, 105)",3.384297809589043e-05
"(93, 106)",1.2839746814652387e-07
"(93, 107)",0.009840460399846051
"(93, 108)",0.002627411405846942
"(93, 109)",0.02865875270217657
"(93, 110)",8.252104140922257e-06
"(93, 111)",1.719333071150686e-06
"(93, 112)",2.7860045975103276e-05
"(93, 113)",0.0003699415483424673
"(93, 114)",0.0003080192768902634
"(93, 115)",0.31509857885539533
"(93, 116)",2.6202994462209973e-06
"(93, 117)",2.693900341981248e-06
"(93, 118)",0.004782747258432209
"(93, 119)",0.00014975481327610395
"(93, 121)",1.3355071458101232e-07
"(93, 122)",1.5472291278714619e-06
"(93, 124)",4.936561906519876e-09
"(93, 141)",7.830914303497139e-07
"(94, 7)",1.0483002834860144e-06
"(94, 9)",1.1338792482078475e-05
"(94, 44)",1.0947347737655378e-07
"(94, 45)",1.9714191357707022e-05
"(94, 46)",5.887966777663678e-05
"(94, 47)",0.02771519959671423
"(94, 48)",5.167031940658262e-06
"(94, 49)",0.030154259786941112
"(94, 50)",3.177062879800019e-07
"(94, 51)",5.305895213325584e-07
"(94, 71)",4.655708810474835e-07
"(94, 73)",3.332248381411773e-05
"(94, 74)",3.7740386122919744e-07
"(94, 78)",1.4108699851931305e-05
"(94, 79)",6.811282781882256e-07
"(94, 80)",1.782450903647259e-05
"(94, 89)",1.7560193047216898e-07
"(94, 91)",1.816232163264431e-05
"(94, 92)",0.04830588278826326
"(94, 93)",0.00025378792564879405
"(94, 95)",3.220796472305665e-05
"(94, 96)",5.0729912962310665e-06
"(94, 97)",1.7179876829231942e-05
"(94, 104)",3.8701549351971786e-07
"(94, 107)",0.0001557526183023583
"(94, 108)",0.00018466648496541892
"(94, 109)",0.00015940683591907144
"(94, 110)",0.0002525304106802651
"(94, 111)",4.6292684224624736e-07
"(94, 112)",4.652263093021247e-06
"(94, 113)",3.054603051833027e-08
"(94, 115)",1.6344684640401396e-07
"(95, 4)",8.142019526591326e-08
"(95, 6)",8.300402355871484e-05
"(95, 7)",0.00944344149378594
"(95, 9)",1.7267764675636954e-05
"(95, 12)",2.353319779260232e-06
"(95, 45)",1.1711017322113549e-06
"(95, 46)",0.010981708082836121
"(95, 47)",3.648575641818752e-05
"(95, 48)",0.08854147121310234
"(95, 49)",1.3893204784380941e-05
"(95, 50)",0.00018318727879886864
"(95, 53)",1.682200669504243e-07
"(95, 56)",1.778051682170008e-06
"(95, 70)",9.3035267703101e-07
"(95, 71)",1.3240949544979231e-05
"(95, 78)",1.1891296901822556e-07
"(95, 92)",9.036976570087063e-07
"(95, 93)",9.952225683491633e-06
"(95, 94)",3.220796472305665e-05
"(95, 96)",0.04180060645681806
"(95, 97)",4.196677425397866e-05
"(95, 99)",3.582291699331108e-06
"(95, 100)",0.00016640350274428782
"(95, 101)",0.2049840759113431
"(95, 102)",0.00013928244928933963
"(95, 103)",0.001178120294753171
"(95, 104)",0.034105834688380125
"(95, 105)",1.7369361442831632e-06
"(95, 106)",0.008047542827844154
"(95, 107)",0.0218166662636213
"(95, 108)",9.053776388867617e-06
"(95, 115)",3.999170071153913e-06
"(95, 133)",9.255934019236634e-09
"(95, 136)",1.2541379377087148e-08
"(95, 137)",0.0027442291402985574
"(95, 138)",1.0008389001958213e-07
"(95, 140)",5.61340238633079e-06
"(95, 141)",5.485457631493773e-05
"(95, 144)",1.7076616297018176e-07
"(96, 7)",2.5503513032041055e-06
"(96, 9)",2.0151913335797243e-07
"(96, 12)",4.960905749296222e-09
"(96, 46)",8.210050624057885e-07
"(96, 47)",3.228333571435978e-07
"(96, 48)",0.01803250700681019
"(96, 49)",0.00012734241840917093
"(96, 50)",0.06713027515896101
"(96, 51)",4.444531902436211e-05
"(96, 52)",6.583165536362936e-07
"(96, 53)",0.0015119170005885962
"(96, 54)",1.1325139734506263e-06
"(96, 56)",0.0003401914615804458
"(96, 57)",4.417172484962103e-06
"(96, 67)",2.040357639800107e-08
"(96, 70)",5.121006727530763e-06
"(96, 71)",8.702552795466316e-06
"(96, 72)",4.147605791322874e-07
"(96, 73)",1.6089477303893318e-06
"(96, 78)",1.1624630208066218e-07
"(96, 94)",5.0729912962310665e-06
"(96, 95)",0.04180060645681806
"(96, 97)",0.19482184528838842
"(96, 98)",0.0002005320902026142
"(96, 99)",0.011724540677387268
"(96, 100)",0.0428568433062901
"(96, 101)",0.28660931043326854
"(96, 102)",2.1535995357524484e-05
"(96, 103)",7.273095015136732e-07
"(96, 104)",3.3188930847671827e-06
"(96, 106)",0.0005005506654561032
"(96, 107)",0.0005692758611348836
"(96, 108)",6.309866611520221e-06
"(96, 137)",1.699344029852521e-06
"(97, 47)",3.8614394420484715e-08
"(97, 48)",4.2137709256167e-05
"(97, 49)",0.0016360028993221932
"(97, 50)",0.004201035597943701
"(97, 51)",0.06783976072911173
"(97, 52)",4.9517856928105176e-05
"(97, 53)",0.0013158466544700787
"(97, 54)",1.2749439799364382e-06
"(97, 56)",1.5635549990378195e-06
"(97, 57)",7.327336724927136e-07
"(97, 70)",2.8304835741564386e-08
"(97, 71)",3.7357704748330887e-07
"(97, 72)",2.2553379511691673e-06
"(97, 73)",0.00019413175175941432
"(97, 74)",1.7061281405439388e-08
"(97, 78)",1.0835376645701445e-07
"(97, 94)",1.7179876829231942e-05
"(97, 95)",4.196677425397866e-05
"(97, 96)",0.19482184528838842
"(97, 98)",0.2619273228943348
"(97, 99)",0.0004767406842438504
"(97, 100)",5.2925628056073036e-05
"(97, 101)",6.933264989584132e-05
"(97, 106)",5.643305061830972e-07
"(97, 107)",2.187893202687974e-05
"(97, 108)",6.2902693429123245e-06
"(98, 49)",2.0839729228327995e-06
"(98, 50)",1.0001504437013864e-05
"(98, 51)",0.047504602973349394
"(98, 52)",0.001585803415218834
"(98, 53)",0.0002444473499417654
"(98, 54)",6.926425837718852e-06
"(98, 57)",7.894365057640162e-09
"(98, 72)",9.268091389421652e-09
"(98, 73)",3.564297723812615e-06
"(98, 96)",0.0002005320902026142
"(98, 97)",0.2619273228943348
"(98, 99)",0.00016226153802563205
"(98, 100)",9.342092999276019e-07
"(98, 101)",1.4239167342111614e-07
"(98, 108)",4.6735247456531466e-08
"(99, 48)",1.6915722230237406e-06
"(99, 50)",8.196352565391863e-05
"(99, 51)",4.2669367253722614e-07
"(99, 52)",5.8746137047194226e-06
"(99, 53)",0.0023846403563948116
"(99, 54)",0.0005755186529040657
"(99, 55)",1.0668038682410951e-05
"(99, 56)",0.0008019823536415061
"(99, 57)",1.5930155103660582e-06
"(99, 65)",4.646048522756926e-08
"(99, 95)",3.582291699331108e-06
"(99, 96)",0.011724540677387268
"(99, 97)",0.0004767406842438504
"(99, 98)",0.00016226153802563205
"(99, 100)",0.3504694742150605
"(99, 101)",0.004627913306467235
"(99, 102)",9.506864912509628e-06
"(99, 106)",4.741935019865195e-05
"(99, 107)",1.2413627026575113e-06
"(100, 7)",3.1838377922864804e-08
"(100, 48)",0.0004968238560650207
"(100, 50)",0.003214246638090117
"(100, 51)",2.65176721165053e-08
"(100, 52)",2.8242730179776705e-07
"(100, 53)",0.0035830083391192604
"(100, 54)",8.367246077000346e-05
"(100, 55)",4.9237880138264244e-06
"(100, 56)",0.3325990934483707
"(100, 57)",6.003018933370185e-05
"(100, 65)",7.70164682791119e-06
"(100, 66)",2.8192319264519484e-06
"(100, 67)",4.4241556170163674e-05
"(100, 70)",1.407293499539719e-05
"(100, 71)",2.2255550121030866e-07
"(100, 95)",0.00016640350274428782
"(100, 96)",0.0428568433062901
"(100, 97)",5.2925628056073036e-05
"(100, 98)",9.342092999276019e-07
"(100, 99)",0.3504694742150605
"(100, 101)",0.2580221544392407
"(100, 102)",0.008744363990263081
"(100, 103)",3.0308529360922873e-07
"(100, 104)",1.0562889140695019e-08
"(100, 106)",0.00015599325141920416
"(100, 107)",4.308141765818618e-07
"(100, 136)",5.6915432831250946e-08
"(100, 137)",3.1279848496268416e-06
"(100, 140)",7.2983692152917e-07
"(101, 6)",1.108871974923115e-07
"(101, 7)",1.3872063418460811e-05
"(101, 12)",4.038169905678896e-08
"(101, 46)",3.1809700753626657e-06
"(101, 48)",0.0050747047051845585
"(101, 49)",1.1431391069919099e-07
"(101, 50)",0.0003952972296428925
"(101, 53)",1.0560957526024594e-05
"(101, 54)",7.4050103185088444e-09
"(101, 56)",0.0003596766251735062
"(101, 57)",1.1718692620104435e-07
"(101, 67)",6.430441363624079e-07
"(101, 70)",1.0966442713744584e-06
"(101, 71)",3.896936039655774e-07
"(101, 95)",0.2049840759113431
"(101, 96)",0.28660931043326854
"(101, 97)",6.933264989584132e-05
"(101, 98)",1.4239167342111614e-07
"(101, 99)",0.004627913306467235
"(101, 100)",0.2580221544392407
"(101, 102)",0.023252516533248127
"(101, 103)",0.0006042476734728552
"(101, 104)",0.00017947816869309463
"(101, 105)",5.5115041593705084e-08
"(101, 106)",0.17944237329997123
"(101, 107)",0.00040262778293254087
"(101, 108)",2.047745055300254e-07
"(101, 136)",2.1249512036290376e-07
"(101, 137)",0.00036501333536307354
"(101, 140)",6.800115570968046e-05
"(101, 141)",1.395842848168627e-06
"(101, 144)",3.371313724898073e-07
"(102, 6)",7.648062526783548e-08
"(102, 7)",2.9598109290118578e-06
"(102, 12)",3.24047092620407e-07
"(102, 18)",8.606999932523094e-08
"(102, 48)",8.537166056896695e-05
"(102, 50)",1.9423549498043257e-06
"(102, 53)",5.095926940287877e-08
"(102, 56)",0.0005169737608866854
"(102, 57)",3.3166258350814104e-09
"(102, 64)",7.079057464238759e-06
"(102, 65)",1.720317568469909e-05
"(102, 66)",4.167007915079068e-07
"(102, 67)",0.0004518794862383402
"(102, 70)",1.442053429112633e-06
"(102, 95)",0.00013928244928933963
"(102, 96)",2.1535995357524484e-05
"(102, 99)",9.506864912509628e-06
"(102, 100)",0.008744363990263081
"(102, 101)",0.023252516533248127
"(102, 103)",0.00013851237772541936
